customer_id,age,income,monthly_income,debt_ratio,revolving_utilization,num_open_credit_lines,num_dependents,num_30_59_days_late,num_60_89_days_late,num_90_days_late,num_mortgages,number_real_estate_loans,default
CUST-000315,37,23159.1,1929.93,0.1898,11.59,2,0,0,0,0,0,0,0
CUST-000316,49,47795.9,3982.99,0.3509,55.03,5,1,0,0,1,1,1,0
CUST-000317,49,18637.32,1553.11,0.1304,42.87,6,0,0,0,0,0,0,0
CUST-000318,53,39437.67,3286.47,0.1268,55.03,4,0,0,1,0,0,0,1
CUST-000319,41,47286.84,3940.57,0.227,51.48,2,0,0,0,0,0,0,0
CUST-000320,64,208568.06,17380.67,0.3864,47.33,4,1,0,0,1,1,1,0
CUST-000321,27,62706.1,5225.51,0.1443,53.31,4,1,2,0,0,0,0,0
CUST-000322,67,105694.29,8807.86,0.2361,46.2,3,3,0,0,0,0,0,0
CUST-000323,54,54228.02,4519.0,0.2949,62.28,2,1,0,0,1,0,0,1
CUST-000324,58,39336.41,3278.03,0.4243,35.69,7,1,0,1,0,0,0,0
CUST-000325,22,19750.09,1645.84,0.4321,34.85,4,0,0,0,0,0,0,0
CUST-000326,33,9459.23,788.27,0.4173,67.71,4,1,3,1,0,0,0,0
CUST-000327,49,23037.3,1919.78,0.6573,26.99,5,1,1,1,0,0,0,0
CUST-000328,18,75274.8,6272.9,0.165,40.23,0,0,0,0,0,0,0,0
CUST-000329,71,22552.79,1879.4,0.2565,67.16,7,1,1,1,0,2,2,0
CUST-000330,34,55931.92,4660.99,0.3039,32.46,5,0,0,1,1,0,0,0
CUST-000331,57,17479.25,1456.6,0.1937,29.8,7,0,0,0,0,1,1,0
CUST-000332,39,50325.13,4193.76,0.3639,21.82,5,0,1,2,1,0,0,0
CUST-000333,55,21989.18,1832.43,0.1541,37.94,2,0,0,1,0,1,1,0
CUST-000334,76,23144.72,1928.73,0.2556,30.95,4,1,0,0,0,1,1,0
CUST-000335,62,7837.09,653.09,0.3481,49.66,4,1,3,0,0,2,2,0
CUST-000336,47,51681.78,4306.81,0.0687,32.13,5,2,0,0,1,0,0,0
CUST-000337,49,18175.72,1514.64,0.2023,76.43,4,3,0,0,0,1,1,0
CUST-000338,35,47462.06,3955.17,0.6904,23.43,8,0,2,0,0,1,1,1
CUST-000339,36,58962.01,4913.5,0.2589,80.52,5,1,0,2,1,3,3,1
CUST-000340,48,27730.36,2310.86,0.0586,48.28,3,0,2,1,0,0,0,0
CUST-000341,28,126558.54,10546.54,0.2205,26.59,1,3,0,1,0,1,1,0
CUST-000342,65,37992.04,3166.0,0.112,37.94,3,0,0,0,1,1,1,0
CUST-000343,61,19806.7,1650.56,0.106,27.99,7,0,1,0,1,0,0,0
CUST-000344,79,57394.06,4782.84,0.4358,25.84,5,0,1,1,0,1,1,0
CUST-000345,29,68000.32,5666.69,0.1739,31.51,5,0,1,1,1,0,0,1
CUST-000346,51,48653.35,4054.45,0.4074,84.05,5,5,1,0,0,0,0,0
CUST-000347,41,23260.7,1938.39,0.1931,23.77,2,3,0,1,0,1,1,1
CUST-000348,54,59460.6,4955.05,0.264,30.33,2,2,2,0,0,1,1,1
CUST-000349,55,85304.85,7108.74,0.2944,80.48,7,1,1,1,0,1,1,0
CUST-000350,59,55660.22,4638.35,0.2823,70.95,6,0,1,0,0,1,1,0
CUST-000351,42,35948.5,2995.71,0.3575,32.23,7,3,0,1,0,2,2,0
CUST-000352,26,20200.91,1683.41,0.1643,45.68,2,2,0,1,0,1,1,0
CUST-000353,63,17276.05,1439.67,0.4556,52.89,3,1,1,0,1,0,0,0
CUST-000354,30,39711.8,3309.32,0.2315,25.23,1,0,1,0,0,1,1,0
CUST-000355,36,57690.43,4807.54,0.2086,61.84,4,0,0,0,0,0,0,0
CUST-000356,69,95862.22,7988.52,0.241,70.72,3,1,0,2,1,0,0,1
CUST-000357,62,57772.14,4814.35,0.3011,40.84,4,2,1,1,0,1,1,0
CUST-000358,57,50528.12,4210.68,0.8009,31.43,4,1,0,2,0,1,1,0
CUST-000359,25,13887.94,1157.33,0.1316,51.98,8,1,2,0,0,0,0,0
CUST-000360,78,33798.67,2816.56,0.2532,60.1,6,1,3,0,0,1,1,0
CUST-000361,35,28830.71,2402.56,0.3768,54.24,4,0,1,0,0,1,1,0
CUST-000362,46,76107.9,6342.33,0.1551,9.71,2,1,0,0,0,0,0,0
CUST-000363,42,14722.4,1226.87,0.5108,32.03,2,3,1,0,1,1,1,0
CUST-000364,75,112101.33,9341.78,0.1094,28.83,5,1,2,0,0,1,1,0
CUST-000365,76,19347.59,1612.3,0.2932,40.87,5,1,0,1,0,2,2,0
CUST-000366,54,8132.59,677.72,0.2968,37.99,2,1,0,1,0,0,0,0
CUST-000367,75,25479.86,2123.32,0.2318,66.17,2,0,0,1,0,1,1,0
CUST-000368,68,112801.11,9400.09,0.575,39.96,6,1,2,0,0,1,1,0
CUST-000369,49,3221.43,268.45,0.1604,64.2,2,0,2,0,1,1,1,1
CUST-000370,71,15101.24,1258.44,0.4523,48.19,9,1,0,4,2,1,1,1
CUST-000371,31,56219.66,4684.97,0.2991,45.14,5,0,2,0,0,0,0,1
CUST-000372,70,26043.95,2170.33,0.3348,27.6,1,1,0,0,0,3,3,0
CUST-000373,21,34521.89,2876.82,0.1355,13.21,2,0,0,0,0,0,0,0
CUST-000374,74,14535.01,1211.25,0.1699,60.82,5,0,2,0,0,1,1,0
CUST-000375,34,87197.13,7266.43,0.1754,63.28,6,1,0,0,0,0,0,0
CUST-000376,55,29479.35,2456.61,0.172,57.36,3,2,0,1,1,1,1,1
CUST-000377,72,32757.45,2729.79,0.2443,89.15,4,1,0,1,0,2,2,0
CUST-000378,55,11824.73,985.39,0.2785,27.94,5,0,0,2,0,1,1,0
CUST-000379,70,276731.9,23060.99,0.5044,24.18,1,0,0,1,0,1,1,0
CUST-000380,34,20100.04,1675.0,0.688,62.34,4,1,0,1,0,0,0,0
CUST-000381,79,129178.65,10764.89,0.6655,71.01,4,0,1,0,0,1,1,0
CUST-000382,26,55960.95,4663.41,0.3664,35.1,6,1,2,1,1,2,2,0
CUST-000383,38,70132.34,5844.36,0.6565,9.62,5,1,2,0,0,1,1,0
CUST-000384,63,205281.33,17106.78,0.1658,34.21,4,2,1,1,1,0,0,0
CUST-000385,72,102265.56,8522.13,0.2903,44.09,5,1,0,0,1,1,1,0
CUST-000386,54,34066.53,2838.88,0.5781,50.43,4,0,0,0,1,0,0,0
CUST-000387,48,7510.14,625.84,0.2121,60.14,4,1,0,1,0,1,1,0
CUST-000388,59,29369.42,2447.45,0.2423,30.25,3,2,1,1,1,1,1,0
CUST-000389,79,169877.71,14156.48,0.4927,51.04,4,1,1,0,0,1,1,0
CUST-000390,55,26729.13,2227.43,0.0717,61.21,7,6,0,0,0,1,1,0
CUST-000391,35,20182.99,1681.92,0.2293,59.7,9,0,0,1,0,1,1,0
CUST-000392,50,25271.65,2105.97,0.5655,43.25,7,0,1,2,0,0,0,0
CUST-000393,40,44455.54,3704.63,0.203,90.62,11,4,2,4,3,1,1,1
CUST-000394,51,119779.97,9981.66,0.0829,51.39,3,1,4,0,1,1,1,1
CUST-000395,52,20590.18,1715.85,0.4118,69.65,5,0,0,0,1,0,0,0
CUST-000396,76,64791.61,5399.3,0.0555,67.11,10,2,1,0,1,0,0,0
CUST-000397,32,49528.5,4127.38,0.5226,34.42,4,0,0,1,0,1,1,0
CUST-000398,75,7610.44,634.2,0.3182,50.58,1,0,1,0,0,3,3,0
CUST-000399,60,66968.84,5580.74,0.2503,15.43,4,0,2,1,0,0,0,0
CUST-000400,78,53506.73,4458.89,0.1316,59.54,5,1,1,0,0,0,0,0
CUST-000401,38,17107.08,1425.59,0.1762,23.55,6,1,1,0,0,0,0,0
CUST-000402,37,58292.23,4857.69,0.4317,24.76,4,1,1,1,0,0,0,0
CUST-000403,40,40151.52,3345.96,0.42,50.9,7,0,1,0,0,0,0,0
CUST-000404,63,47788.95,3982.41,0.1236,41.93,6,0,2,1,1,0,0,0
CUST-000405,54,255024.71,21252.06,0.1404,75.45,9,1,0,0,0,0,0,0
CUST-000406,45,23275.63,1939.64,0.0779,65.1,6,0,3,2,1,0,0,1
CUST-000407,68,36613.32,3051.11,0.2052,73.03,6,1,2,2,2,0,0,1
CUST-000408,59,14958.26,1246.52,0.344,50.22,1,0,0,0,1,1,1,0
CUST-000409,69,18783.7,1565.31,0.2757,35.66,6,2,1,1,0,0,0,0
CUST-000410,26,189251.71,15770.98,0.4305,35.45,7,1,1,0,0,2,2,0
CUST-000411,52,165506.25,13792.19,0.4603,53.57,6,1,3,0,1,1,1,0
CUST-000412,79,20030.13,1669.18,0.2038,17.67,3,0,1,0,0,0,0,0
CUST-000413,50,25489.54,2124.13,0.3107,77.38,2,1,1,1,0,0,0,0
CUST-000414,55,30583.09,2548.59,0.2639,21.26,5,1,0,1,0,0,0,0
CUST-000415,69,22573.1,1881.09,0.2717,31.38,4,2,1,0,0,0,0,0
CUST-000416,54,25557.48,2129.79,0.1292,14.11,1,3,0,0,0,1,1,0
CUST-000417,44,29572.88,2464.41,0.1833,55.31,2,0,2,1,1,0,0,0
CUST-000418,25,44267.69,3688.97,0.3041,18.46,6,0,0,1,0,0,0,0
CUST-000419,24,42982.51,3581.88,0.3742,30.81,5,3,0,1,0,1,1,0
CUST-000420,38,92129.96,7677.5,0.4919,21.58,4,2,1,0,0,2,2,0
CUST-000421,34,32561.52,2713.46,0.1691,58.6,2,1,0,0,0,1,1,0
CUST-000422,35,22537.54,1878.13,0.1758,69.9,2,1,1,1,0,1,1,0
CUST-000423,38,43695.57,3641.3,0.2029,33.83,3,3,4,0,0,0,0,0
CUST-000424,47,30159.98,2513.33,0.069,58.8,5,0,0,2,0,0,0,1
CUST-000425,28,28213.53,2351.13,0.1988,35.32,2,1,1,0,1,1,1,0
CUST-000426,52,32795.15,2732.93,0.1321,24.83,7,0,0,0,0,1,1,0
CUST-000427,30,78361.38,6530.12,0.3354,67.31,4,1,0,2,1,0,0,0
CUST-000428,48,40409.12,3367.43,0.6,39.73,5,1,3,0,0,1,1,0
CUST-000429,33,44107.09,3675.59,0.4422,50.15,3,1,0,0,0,0,0,0
CUST-000430,21,63635.67,5302.97,0.3223,17.23,3,2,0,1,0,0,0,0
CUST-000431,24,16524.63,1377.05,0.083,35.79,7,0,1,1,0,0,0,0
CUST-000432,79,30312.83,2526.07,0.0133,44.4,4,0,1,0,1,0,0,0
CUST-000433,60,22045.46,1837.12,0.1178,78.92,2,0,1,0,0,0,0,0
CUST-000434,67,99749.73,8312.48,0.2442,65.09,5,1,3,0,0,2,2,1
CUST-000435,30,91704.85,7642.07,0.4305,47.74,5,1,1,1,0,0,0,0
CUST-000436,60,34392.63,2866.05,0.4746,37.44,8,0,1,0,1,0,0,0
CUST-000437,72,139060.32,11588.36,0.2898,23.03,3,2,0,0,0,1,1,0
CUST-000438,67,82062.02,6838.5,0.2343,68.65,8,1,3,0,0,0,0,0
CUST-000439,25,125434.12,10452.84,0.1204,30.49,6,2,2,0,1,0,0,0
CUST-000440,25,7758.29,646.52,0.112,9.02,5,1,0,0,1,0,0,0
CUST-000441,29,84552.92,7046.08,0.3211,69.62,5,2,4,1,0,1,1,0
CUST-000442,58,8920.25,743.35,0.4071,50.1,3,3,0,0,0,2,2,0
CUST-000443,56,35650.82,2970.9,0.4041,46.92,3,1,1,1,1,1,1,0
CUST-000444,57,102863.67,8571.97,0.146,44.09,12,2,1,1,0,0,0,0
CUST-000445,47,29921.01,2493.42,0.2125,35.07,3,2,0,0,0,0,0,0
CUST-000446,28,19280.96,1606.75,0.0795,29.89,6,2,0,1,0,0,0,0
CUST-000447,37,76184.94,6348.75,0.4416,22.59,3,0,0,0,0,2,2,0
CUST-000448,71,13368.48,1114.04,0.2335,51.75,4,2,0,1,0,3,3,0
CUST-000449,62,55510.37,4625.86,0.1043,20.99,5,0,0,0,0,0,0,0
CUST-000450,46,100267.53,8355.63,0.3928,64.02,1,2,2,1,0,0,0,1
CUST-000451,18,32882.48,2740.21,0.5929,14.04,3,1,1,1,0,2,2,0
CUST-000452,63,16922.48,1410.21,0.1563,28.81,7,0,1,0,1,0,0,0
CUST-000453,63,25837.81,2153.15,0.0833,68.27,4,0,1,2,0,0,0,0
CUST-000454,21,6356.7,529.73,0.4519,60.27,3,1,2,1,0,0,0,0
CUST-000455,73,116217.59,9684.8,0.2488,26.63,6,0,0,1,1,0,0,0
CUST-000456,24,36879.22,3073.27,0.1744,56.03,5,1,0,1,0,0,0,0
CUST-000457,19,90580.9,7548.41,0.4181,33.28,5,2,0,0,0,1,1,0
CUST-000458,67,6334.38,527.87,0.3781,43.62,6,0,0,0,0,2,2,0
CUST-000459,52,17334.87,1444.57,0.2527,49.73,3,0,3,1,0,1,1,0
CUST-000460,43,27408.09,2284.01,0.1605,69.22,4,0,0,0,1,3,3,0
CUST-000461,78,23593.58,1966.13,0.1201,30.2,6,0,0,2,0,2,2,0
CUST-000462,20,60020.79,5001.73,0.3429,37.1,5,1,0,1,0,1,1,0
CUST-000463,43,54384.09,4532.01,0.2508,24.16,3,0,1,0,0,0,0,0
CUST-000464,65,46142.18,3845.18,0.4377,12.62,4,5,1,1,0,3,3,0
CUST-000465,42,229039.11,19086.59,0.2153,39.56,5,2,0,1,0,0,0,0
CUST-000466,73,61732.52,5144.38,0.618,30.75,4,1,1,0,0,0,0,0
CUST-000467,26,35175.75,2931.31,0.1951,56.06,5,0,1,0,1,1,1,0
CUST-000468,19,74398.49,6199.87,0.6601,48.11,6,0,3,0,0,2,2,0
CUST-000469,31,36897.82,3074.82,0.1369,25.81,5,1,1,0,0,4,4,0
CUST-000470,62,55059.88,4588.32,0.2684,39.47,6,3,4,0,0,0,0,0
CUST-000471,47,70370.0,5864.17,0.146,50.17,0,0,1,1,0,1,1,0
CUST-000472,79,76429.97,6369.16,0.2805,59.12,6,0,1,0,0,2,2,0
CUST-000473,64,131788.7,10982.39,0.4523,61.35,3,1,1,0,2,2,2,0
CUST-000474,54,20845.61,1737.13,0.1783,63.19,6,1,0,1,0,0,0,0
CUST-000475,78,119327.08,9943.92,0.3052,19.31,7,1,0,0,1,2,2,0
CUST-000476,54,13129.12,1094.09,0.5352,33.62,3,1,0,1,0,0,0,0
CUST-000477,27,44938.53,3744.88,0.1554,69.07,7,1,1,0,0,0,0,0
CUST-000478,44,44286.3,3690.52,0.3766,67.31,6,0,0,2,0,0,0,0
CUST-000479,24,79144.33,6595.36,0.1876,44.94,6,0,0,0,0,2,2,0
CUST-000480,65,31012.49,2584.37,0.0668,57.86,2,1,3,1,0,0,0,0
CUST-000481,78,39180.08,3265.01,0.2644,52.49,6,1,1,1,0,2,2,0
CUST-000482,57,28458.2,2371.52,0.1534,51.33,4,0,3,0,0,2,2,0
CUST-000483,53,48807.78,4067.31,0.1533,68.69,4,0,1,0,0,1,1,0
CUST-000484,44,36387.1,3032.26,0.0931,59.39,4,1,2,1,0,1,1,0
CUST-000485,32,74892.86,6241.07,0.4608,64.23,3,1,1,1,2,0,0,0
CUST-000486,71,46750.88,3895.91,0.2072,64.76,3,0,1,0,0,1,1,0
CUST-000487,76,25818.54,2151.55,0.4927,27.36,3,0,0,0,0,0,0,0
CUST-000488,50,55672.36,4639.36,0.3589,20.61,4,1,1,0,0,0,0,0
CUST-000489,49,33439.79,2786.65,0.2223,69.22,4,1,0,0,0,1,1,0
CUST-000490,50,56293.19,4691.1,0.1145,61.97,1,1,0,1,0,1,1,0
CUST-000491,37,66704.82,5558.74,0.213,25.57,5,1,0,2,0,1,1,0
CUST-000492,50,64931.64,5410.97,0.2044,24.68,4,0,0,0,0,1,1,0
CUST-000493,75,66036.68,5503.06,0.3664,17.17,9,1,2,2,0,0,0,1
CUST-000494,46,18551.72,1545.98,0.4308,73.75,3,2,0,1,1,1,1,1
CUST-000495,70,9447.42,787.29,0.2655,29.98,5,1,0,0,0,1,1,0
CUST-000496,78,25860.36,2155.03,0.1374,5.02,8,2,2,0,0,0,0,0
CUST-000497,76,127242.16,10603.51,0.1417,34.92,8,0,0,2,0,2,2,0
CUST-000498,28,35098.12,2924.84,0.2398,54.92,4,0,1,0,0,2,2,0
CUST-000499,56,44898.06,3741.51,0.6283,88.38,5,2,0,1,0,0,0,0
CUST-000500,51,81856.27,6821.36,0.3327,73.65,4,3,0,0,1,4,4,0
CUST-000501,49,45468.81,3789.07,0.3149,46.98,3,2,0,1,0,0,0,0
CUST-000502,78,19625.17,1635.43,0.0215,46.96,4,0,2,1,1,0,0,1
CUST-000503,61,22862.44,1905.2,0.4166,63.8,4,4,0,0,0,1,1,0
CUST-000504,23,28878.68,2406.56,0.2867,29.61,3,0,0,0,0,2,2,0
CUST-000505,42,44296.17,3691.35,0.0471,64.4,3,1,1,1,0,2,2,0
CUST-000506,34,89271.38,7439.28,0.2221,25.98,2,0,0,0,0,1,1,0
CUST-000507,45,107455.8,8954.65,0.5601,8.93,2,2,0,0,0,2,2,0
CUST-000508,53,53328.1,4444.01,0.1981,34.66,1,1,0,0,0,0,0,0
CUST-000509,58,10925.56,910.46,0.4416,20.82,1,0,0,0,0,1,1,0
CUST-000510,37,141004.86,11750.4,0.0646,35.25,2,0,2,1,0,1,1,0
CUST-000511,37,91891.12,7657.59,0.2796,52.27,8,0,1,0,0,0,0,0
CUST-000512,45,20054.88,1671.24,0.398,46.49,2,1,1,0,0,2,2,0
CUST-000513,66,7948.78,662.4,0.0383,45.06,5,3,0,0,0,0,0,0
CUST-000514,75,121913.91,10159.49,0.47,12.74,5,0,0,0,0,2,2,0
CUST-000515,62,43361.36,3613.45,0.4448,66.54,3,0,0,0,0,1,1,0
CUST-000516,51,16815.72,1401.31,0.0496,57.3,6,1,1,0,0,2,2,0
CUST-000517,62,56137.26,4678.11,0.0299,48.83,6,3,0,0,0,1,1,0
CUST-000518,69,40185.58,3348.8,0.5068,28.57,2,0,0,0,0,1,1,0
CUST-000519,59,31181.01,2598.42,0.1533,13.25,1,4,2,3,0,1,1,1
CUST-000520,37,13969.41,1164.12,0.1155,61.85,4,0,1,0,1,0,0,0
CUST-000521,24,16661.99,1388.5,0.496,62.35,5,4,2,0,0,1,1,0
CUST-000522,71,19630.71,1635.89,0.0817,69.57,5,3,0,0,0,1,1,0
CUST-000523,62,16764.49,1397.04,0.0726,12.69,5,1,1,0,0,1,1,0
CUST-000524,25,28802.43,2400.2,0.3952,36.7,3,0,3,0,0,2,2,0
CUST-000525,73,89706.96,7475.58,0.1205,31.21,3,0,0,0,0,1,1,0
CUST-000526,21,19618.73,1634.89,0.2428,24.21,2,0,0,1,0,0,0,0
CUST-000527,65,5901.13,491.76,0.3594,74.34,3,2,0,1,0,1,1,0
CUST-000528,54,64187.87,5348.99,0.0552,22.34,1,2,0,0,0,1,1,0
CUST-000529,49,21959.28,1829.94,0.0766,9.85,4,0,1,1,1,1,1,1
CUST-000530,66,30778.96,2564.91,0.1691,61.41,3,0,1,1,0,1,1,0
CUST-000531,34,50834.8,4236.23,0.5253,76.11,6,0,3,1,1,1,1,1
CUST-000532,68,66274.55,5522.88,0.2863,66.85,5,2,2,1,2,0,0,1
CUST-000533,52,76467.65,6372.3,0.2598,51.29,3,0,2,0,0,0,0,0
CUST-000534,58,82954.68,6912.89,0.2145,58.43,4,0,0,0,0,1,1,0
CUST-000535,75,213792.4,17816.03,0.032,22.13,3,0,1,0,0,1,1,0
CUST-000536,22,109075.11,9089.59,0.3405,43.18,4,1,0,1,1,1,1,0
CUST-000537,79,19577.51,1631.46,0.3029,35.54,4,1,0,0,0,3,3,0
CUST-000538,64,69800.03,5816.67,0.3473,24.86,2,0,1,0,0,2,2,0
CUST-000539,69,29934.12,2494.51,0.2117,84.56,6,1,1,0,1,0,0,0
CUST-000540,18,107005.35,8917.11,0.5425,64.75,4,0,1,2,0,0,0,0
CUST-000541,33,40405.99,3367.17,0.241,28.04,5,2,3,0,0,1,1,0
CUST-000542,28,14890.38,1240.87,0.3172,51.37,3,1,2,1,0,0,0,0
CUST-000543,30,28665.13,2388.76,0.6256,40.9,5,0,0,0,0,1,1,0
CUST-000544,22,48922.98,4076.91,0.4905,33.62,4,1,0,0,0,0,0,0
CUST-000545,61,178900.73,14908.39,0.2565,69.44,3,0,2,0,0,0,0,0
CUST-000546,37,43171.05,3597.59,0.2869,53.13,5,1,1,1,0,1,1,1
CUST-000547,49,10567.42,880.62,0.4387,23.29,2,0,0,0,0,0,0,0
CUST-000548,65,87781.43,7315.12,0.5151,28.6,2,0,0,0,0,0,0,0
CUST-000549,52,81291.27,6774.27,0.4204,34.05,4,1,0,0,0,0,0,0
CUST-000550,71,61607.53,5133.96,0.1036,44.86,5,3,3,1,1,0,0,0
CUST-000551,76,140278.92,11689.91,0.6488,48.13,7,3,1,0,0,0,0,0
CUST-000552,61,15125.72,1260.48,0.1584,62.46,5,0,1,1,2,2,2,1
CUST-000553,76,37919.18,3159.93,0.2882,41.99,4,0,3,0,0,1,1,0
CUST-000554,62,15745.65,1312.14,0.1171,15.17,3,1,2,0,2,1,1,1
CUST-000555,40,3034.47,252.87,0.0629,61.02,2,1,0,0,0,1,1,0
CUST-000556,69,10404.71,867.06,0.3073,65.72,3,5,0,0,0,0,0,0
CUST-000557,55,12760.53,1063.38,0.158,62.97,6,0,1,1,2,0,0,1
CUST-000558,79,85181.68,7098.47,0.3575,65.99,5,0,1,0,0,0,0,0
CUST-000559,71,260348.14,21695.68,0.4208,42.2,5,1,1,2,0,0,0,0
CUST-000560,68,141494.26,11791.19,0.099,54.01,6,1,2,0,0,1,1,0
CUST-000561,60,21246.07,1770.51,0.1473,60.72,3,0,1,0,0,2,2,0
CUST-000562,74,212280.89,17690.07,0.4667,27.99,7,0,0,1,0,0,0,0
CUST-000563,60,75516.67,6293.06,0.2964,33.14,5,0,1,0,0,0,0,0
CUST-000564,35,110563.69,9213.64,0.2324,38.33,0,4,0,0,0,0,0,0
CUST-000565,33,11787.75,982.31,0.1085,52.47,4,0,2,1,2,1,1,1
CUST-000566,30,31376.48,2614.71,0.0313,40.86,3,0,1,1,0,0,0,0
CUST-000567,55,39962.84,3330.24,0.2349,22.85,7,0,0,1,0,2,2,0
CUST-000568,20,26092.83,2174.4,0.3079,10.95,5,1,0,0,0,0,0,0
CUST-000569,78,65762.13,5480.18,0.0881,41.38,3,3,1,2,0,0,0,0
CUST-000570,63,110864.09,9238.67,0.6088,25.1,1,1,4,1,2,1,1,1
CUST-000571,67,21605.6,1800.47,0.2027,48.64,4,0,1,1,1,3,3,1
CUST-000572,44,170162.08,14180.17,0.1728,38.08,5,0,0,0,0,1,1,0
CUST-000573,32,72804.12,6067.01,0.1087,45.2,5,1,1,1,0,0,0,0
CUST-000574,71,12360.31,1030.03,0.1718,46.13,0,0,0,0,0,0,0,0
CUST-000575,50,52458.44,4371.54,0.1843,60.62,5,1,0,0,1,0,0,0
CUST-000576,77,156290.89,13024.24,0.2499,56.22,4,1,1,0,0,1,1,0
CUST-000577,25,19709.41,1642.45,0.0583,73.37,3,1,2,1,0,1,1,0
CUST-000578,47,13175.06,1097.92,0.5779,19.92,2,1,0,0,0,0,0,0
CUST-000579,73,15243.11,1270.26,0.1592,48.0,4,1,0,0,0,1,1,0
CUST-000580,58,46777.3,3898.11,0.2959,20.75,5,1,0,0,0,4,4,0
CUST-000581,32,82138.46,6844.87,0.1935,34.69,3,3,0,1,0,1,1,0
CUST-000582,55,58814.3,4901.19,0.0582,80.45,8,0,1,3,0,1,1,0
CUST-000583,79,75885.85,6323.82,0.3141,49.33,2,2,0,0,0,1,1,0
CUST-000584,49,180517.92,15043.16,0.3045,41.53,6,0,2,0,0,1,1,0
CUST-000585,40,84042.8,7003.57,0.5736,56.13,2,0,1,0,1,1,1,0
CUST-000586,56,26203.41,2183.62,0.2312,39.08,4,4,1,3,0,0,0,1
CUST-000587,44,56012.79,4667.73,0.3753,30.13,5,0,0,0,0,0,0,0
CUST-000588,78,18908.79,1575.73,0.2766,33.61,3,1,0,1,0,0,0,0
CUST-000589,68,92502.95,7708.58,0.2894,14.75,2,1,1,1,0,0,0,0
CUST-000590,44,15299.37,1274.95,0.6723,53.65,1,0,1,1,0,0,0,0
CUST-000591,24,25148.85,2095.74,0.0549,57.61,8,3,3,1,0,1,1,0
CUST-000592,38,60449.71,5037.48,0.3492,25.73,4,0,0,0,0,1,1,0
CUST-000593,51,30656.5,2554.71,0.2808,62.75,3,3,0,0,0,0,0,0
CUST-000594,69,17612.41,1467.7,0.4017,20.08,1,1,1,0,0,1,1,0
CUST-000595,43,28264.48,2355.37,0.0854,77.67,4,0,0,3,0,2,2,0
CUST-000596,19,65393.2,5449.43,0.5027,63.18,6,2,0,0,0,3,3,0
CUST-000597,57,73731.87,6144.32,0.127,66.75,3,0,0,0,0,0,0,0
CUST-000598,77,46861.97,3905.16,0.2654,15.15,2,1,3,0,0,1,1,0
CUST-000599,59,39184.54,3265.38,0.3316,31.96,6,0,0,0,0,0,0,0
CUST-000600,37,15583.44,1298.62,0.284,41.85,1,2,0,1,0,1,1,0
CUST-000601,55,28142.53,2345.21,0.3749,63.44,7,1,5,3,1,3,3,1
CUST-000602,50,46778.21,3898.18,0.3321,41.15,8,3,2,0,0,1,1,0
CUST-000603,47,121719.03,10143.25,0.4705,33.28,8,0,0,0,0,1,1,0
CUST-000604,65,15498.14,1291.51,0.6361,31.31,2,0,0,1,1,1,1,1
CUST-000605,65,69534.12,5794.51,0.193,48.41,3,1,2,1,0,2,2,0
CUST-000606,74,113550.67,9462.56,0.0178,78.2,6,2,3,2,1,2,2,1
CUST-000607,58,7333.56,611.13,0.2171,22.32,5,1,2,0,0,0,0,0
CUST-000608,74,47775.52,3981.29,0.2284,39.5,4,0,1,1,0,0,0,0
CUST-000609,55,60773.48,5064.46,0.1606,80.25,2,0,1,1,0,1,1,0
CUST-000610,51,15738.44,1311.54,0.1911,51.54,8,0,0,0,0,0,0,1
CUST-000611,45,9621.03,801.75,0.3522,33.12,7,4,1,1,0,1,1,0
CUST-000612,66,8787.33,732.28,0.1188,69.84,7,1,1,1,0,0,0,0
CUST-000613,38,84696.84,7058.07,0.3075,19.64,5,0,0,2,1,0,0,1
CUST-000614,20,41644.03,3470.34,0.0825,28.32,4,0,0,1,0,0,0,1
CUST-000615,59,48826.12,4068.84,0.583,69.88,2,1,0,1,0,0,0,0
CUST-000616,21,73384.55,6115.38,0.2066,15.84,6,0,1,0,0,0,0,0
CUST-000617,28,32940.68,2745.06,0.1959,49.81,4,0,1,3,1,0,0,0
CUST-000618,62,26465.7,2205.47,0.2502,64.29,6,3,0,1,0,0,0,0
CUST-000619,72,9684.22,807.02,0.4891,60.07,3,1,0,2,0,1,1,0
CUST-000620,55,33768.4,2814.03,0.5889,30.93,5,2,1,0,0,2,2,1
CUST-000621,42,28949.02,2412.42,0.4461,70.42,1,0,3,0,0,1,1,0
CUST-000622,37,6664.47,555.37,0.1989,35.97,4,0,1,0,0,1,1,1
CUST-000623,18,44971.13,3747.59,0.2383,86.79,4,1,1,1,1,2,2,1
CUST-000624,56,30329.22,2527.43,0.2426,84.42,6,0,2,1,0,0,0,0
CUST-000625,30,15093.92,1257.83,0.538,19.08,2,1,0,1,0,2,2,0
CUST-000626,41,35278.2,2939.85,0.1865,39.76,4,3,0,0,0,0,0,0
CUST-000627,56,145973.66,12164.47,0.2084,54.85,3,0,2,0,0,1,1,0
CUST-000628,49,28059.28,2338.27,0.3966,50.15,6,2,2,1,0,0,0,0
CUST-000629,43,25949.25,2162.44,0.4022,63.7,0,2,0,1,0,0,0,0
CUST-000630,27,41760.94,3480.08,0.2115,6.21,3,0,0,1,1,0,0,0
CUST-000631,75,133604.11,11133.68,0.2975,54.24,3,1,1,0,1,1,1,0
