transaction_id,transaction_amount,merchant_category,hour_of_day,day_of_week,distance_from_home,is_international,card_age_days,num_transactions_24h,avg_transaction_amount_30d,is_weekend,is_fraud
TXN-00000357,33.62,clothing,10,6,16.62,0,176,3,59.11,1,0
TXN-00000358,42.54,entertainment,11,4,21.11,0,1810,2,28.74,0,0
TXN-00000359,146.12,travel,9,0,11.0,0,1643,3,17.7,0,1
TXN-00000360,108.41,grocery,17,3,35.43,0,1899,5,12.89,0,0
TXN-00000361,9.46,clothing,3,3,1.42,0,1172,3,31.51,0,0
TXN-00000362,80.9,education,4,0,8.31,0,59,2,9.98,0,0
TXN-00000363,139.21,restaurant,7,3,22.62,0,1080,1,14.25,0,0
TXN-00000364,24.66,travel,20,3,5.49,0,373,5,12.55,0,0
TXN-00000365,51.11,pharmacy,2,6,5.42,0,1424,5,32.77,1,0
TXN-00000366,5.2,education,7,3,9.65,0,967,4,39.49,0,0
TXN-00000367,40.21,entertainment,17,5,9.62,0,1254,1,23.92,1,0
TXN-00000368,10.43,gas_station,19,4,12.86,1,781,2,33.76,0,0
TXN-00000369,65.79,grocery,9,6,33.42,0,500,2,29.84,1,0
TXN-00000370,15.14,gas_station,4,4,13.3,0,1048,3,21.63,0,0
TXN-00000371,181.11,hardware,23,1,24.57,0,1413,6,12.75,0,0
TXN-00000372,19.5,education,19,4,5.58,1,209,1,5.98,0,0
TXN-00000373,88.35,hardware,6,6,2.97,0,1038,1,18.52,1,0
TXN-00000374,1.82,restaurant,14,0,40.21,0,1492,1,38.0,0,0
TXN-00000375,15.95,grocery,10,1,12.08,0,227,1,11.02,0,0
TXN-00000376,81.14,online_retail,0,5,1.68,0,669,4,10.57,1,1
TXN-00000377,174.07,electronics,18,4,4.4,0,135,6,120.97,0,0
TXN-00000378,4.14,online_retail,0,6,20.81,0,392,1,32.75,1,0
TXN-00000379,117.09,hardware,0,3,76.35,0,930,6,57.35,0,0
TXN-00000380,36.18,travel,23,3,18.02,0,957,1,32.11,0,0
TXN-00000381,12.9,entertainment,16,6,24.76,0,15,2,18.28,1,0
TXN-00000382,422.42,hardware,14,1,2.81,1,169,5,12.84,0,0
TXN-00000383,63.35,gas_station,23,2,1.19,0,701,5,22.05,0,0
TXN-00000384,35.21,jewelry,14,3,22.21,0,1869,4,14.13,0,0
TXN-00000385,53.34,grocery,17,2,7.55,0,1680,2,65.59,0,0
TXN-00000386,42.32,education,0,5,13.0,0,1023,2,10.6,1,0
TXN-00000387,43.23,jewelry,21,5,12.26,0,1039,1,17.34,1,0
TXN-00000388,3.66,hardware,22,3,37.79,0,628,5,49.12,0,0
TXN-00000389,18.67,pharmacy,10,0,0.52,0,568,2,107.26,0,0
TXN-00000390,20.82,gas_station,0,6,2.97,0,1044,4,95.0,1,0
TXN-00000391,14.64,restaurant,18,1,8.26,0,1038,3,19.9,0,0
TXN-00000392,247.91,travel,0,4,2.5,0,546,3,130.76,0,1
TXN-00000393,1.91,gas_station,3,4,31.27,0,514,0,23.98,0,0
TXN-00000394,69.11,entertainment,4,3,12.23,0,1227,2,11.63,0,1
TXN-00000395,116.06,clothing,21,5,26.97,0,1662,3,12.38,1,1
TXN-00000396,18.82,restaurant,21,4,2.65,0,1824,3,12.0,0,0
TXN-00000397,53.98,hardware,15,2,7.58,0,1056,1,13.46,0,0
TXN-00000398,21.43,electronics,7,1,0.43,0,1938,3,35.12,0,0
TXN-00000399,28.09,grocery,0,6,8.91,0,991,5,8.5,1,0
TXN-00000400,48.19,online_retail,18,1,2.31,0,225,3,28.39,0,0
TXN-00000401,9.11,grocery,11,1,12.83,1,1712,3,16.9,0,0
TXN-00000402,211.98,electronics,18,0,32.99,0,643,2,22.02,0,1
TXN-00000403,13.43,entertainment,18,6,0.58,0,491,6,43.9,1,0
TXN-00000404,6.24,entertainment,15,6,6.6,0,963,3,48.34,1,0
TXN-00000405,88.38,pharmacy,11,1,12.93,0,711,3,34.45,0,1
TXN-00000406,177.76,electronics,6,1,17.06,0,1492,0,39.33,0,0
TXN-00000407,15.7,grocery,6,6,0.33,0,1627,1,14.98,1,0
TXN-00000408,63.19,restaurant,21,5,19.08,0,326,2,49.87,1,0
TXN-00000409,61.26,entertainment,18,6,25.33,0,1699,5,95.11,1,0
TXN-00000410,55.32,electronics,5,0,16.21,0,1956,5,16.44,0,1
TXN-00000411,121.84,hardware,5,5,9.38,0,213,3,19.89,1,1
TXN-00000412,152.43,travel,10,4,3.48,0,1024,3,45.98,0,0
TXN-00000413,48.52,gas_station,6,2,2.97,0,546,2,77.11,0,0
TXN-00000414,46.91,education,5,3,0.05,0,402,0,31.2,0,0
TXN-00000415,75.84,gas_station,5,5,6.38,0,620,2,19.24,1,0
TXN-00000416,39.02,restaurant,2,6,2.17,0,1149,2,32.71,1,0
TXN-00000417,85.61,education,8,2,9.83,0,1749,1,20.45,0,0
TXN-00000418,38.16,grocery,2,2,1.19,0,265,1,22.6,0,0
TXN-00000419,48.12,online_retail,10,2,29.39,0,1713,4,27.63,0,0
TXN-00000420,23.24,hardware,18,3,8.49,0,1955,2,84.5,0,0
TXN-00000421,23.31,grocery,8,3,6.3,0,1587,3,44.44,0,0
TXN-00000422,31.03,jewelry,10,1,7.32,0,1086,1,17.36,0,0
TXN-00000423,361.11,clothing,9,1,20.62,0,633,4,23.72,0,0
TXN-00000424,91.41,grocery,5,3,21.18,1,1558,0,10.73,0,0
TXN-00000425,5.06,education,2,6,23.41,0,394,5,49.64,1,0
TXN-00000426,31.48,jewelry,22,5,9.64,0,1015,4,27.56,1,1
TXN-00000427,11.69,education,0,5,35.41,0,150,5,46.35,1,0
TXN-00000428,12.88,pharmacy,17,2,22.49,0,274,0,30.58,0,0
TXN-00000429,52.38,gas_station,4,6,5.19,0,375,3,13.91,1,0
TXN-00000430,5.47,grocery,9,5,22.16,0,1189,5,58.17,1,0
TXN-00000431,85.75,hardware,13,2,7.52,0,1429,3,38.14,0,0
TXN-00000432,16.89,gas_station,14,0,23.43,0,599,2,27.77,0,0
TXN-00000433,11.16,grocery,21,3,12.04,0,850,2,18.89,0,0
TXN-00000434,23.33,grocery,4,2,45.67,0,1463,2,23.61,0,1
TXN-00000435,28.95,clothing,12,0,9.12,0,1772,2,6.06,0,0
TXN-00000436,44.72,electronics,10,3,37.25,0,489,3,28.31,0,0
TXN-00000437,47.53,education,14,5,4.32,0,1205,4,41.39,1,0
TXN-00000438,78.1,gas_station,11,0,32.41,0,442,3,25.9,0,0
TXN-00000439,6.8,electronics,21,3,29.9,0,244,2,61.13,0,0
TXN-00000440,50.41,electronics,17,0,31.37,0,1336,2,24.25,0,0
TXN-00000441,19.02,hardware,5,4,40.63,0,970,5,3.72,0,0
TXN-00000442,27.75,travel,4,2,0.55,0,1716,7,8.56,0,1
TXN-00000443,8.98,entertainment,5,6,8.27,0,474,2,28.5,1,0
TXN-00000444,5.24,gas_station,5,2,5.58,0,19,0,13.6,0,0
TXN-00000445,22.52,gas_station,7,4,8.01,0,1745,5,39.5,0,0
TXN-00000446,60.95,gas_station,7,4,4.3,0,1266,1,9.49,0,0
TXN-00000447,6.54,entertainment,14,2,1.82,0,447,2,15.91,0,0
TXN-00000448,15.58,education,1,4,17.7,0,879,3,7.59,0,0
TXN-00000449,12.18,grocery,6,5,12.38,0,1013,7,45.97,1,0
TXN-00000450,17.89,restaurant,0,5,1.27,0,1703,3,23.55,1,0
TXN-00000451,106.42,gas_station,3,1,6.05,0,633,3,81.17,0,0
TXN-00000452,75.22,jewelry,13,5,2.61,0,241,3,11.44,1,1
TXN-00000453,17.71,jewelry,3,1,5.98,0,1843,2,48.2,0,0
TXN-00000454,12.23,education,12,4,1.19,0,1968,2,11.9,0,0
TXN-00000455,70.24,electronics,1,6,5.43,0,1866,3,21.27,1,1
TXN-00000456,108.51,restaurant,23,0,23.33,0,1111,4,6.24,0,0
TXN-00000457,5.89,hardware,3,5,27.3,0,576,4,34.57,1,0
TXN-00000458,21.94,education,1,2,20.46,0,1012,3,6.87,0,0
TXN-00000459,55.13,travel,23,1,8.55,0,599,3,17.54,0,1
TXN-00000460,17.95,pharmacy,14,0,6.9,0,1126,5,47.46,0,0
TXN-00000461,133.52,entertainment,5,0,0.14,0,126,5,12.69,0,0
TXN-00000462,3.78,travel,8,2,1.87,0,1492,3,27.62,0,0
TXN-00000463,13.78,entertainment,0,0,17.88,0,1008,1,10.6,0,1
TXN-00000464,10.26,online_retail,0,5,27.14,0,1061,3,23.59,1,0
TXN-00000465,23.74,online_retail,8,5,23.78,0,1506,1,11.16,1,0
TXN-00000466,37.32,education,1,2,3.71,1,1859,4,8.4,0,0
TXN-00000467,61.01,electronics,7,0,1.96,0,246,1,88.67,0,0
TXN-00000468,28.14,grocery,0,2,0.75,0,386,5,91.58,0,0
TXN-00000469,86.83,online_retail,3,6,5.05,0,587,3,80.27,1,0
TXN-00000470,172.05,entertainment,1,2,66.13,0,516,4,35.48,0,0
TXN-00000471,58.13,hardware,21,5,1.7,0,737,9,41.65,1,0
TXN-00000472,15.23,clothing,22,2,38.23,0,606,1,28.26,0,0
TXN-00000473,14.32,travel,14,5,21.28,0,664,5,133.29,1,0
TXN-00000474,4.1,clothing,17,3,0.4,0,671,3,40.17,0,0
TXN-00000475,81.72,online_retail,15,4,16.23,1,690,3,25.97,0,0
TXN-00000476,16.12,electronics,3,3,11.8,0,293,4,17.9,0,0
TXN-00000477,52.23,online_retail,16,5,26.66,0,1332,1,63.89,1,0
TXN-00000478,68.16,electronics,1,4,12.11,0,1447,7,15.91,0,1
TXN-00000479,15.62,electronics,15,0,2.67,0,155,6,328.0,0,0
TXN-00000480,48.9,travel,16,2,4.95,0,511,4,7.46,0,0
TXN-00000481,62.04,gas_station,4,2,24.92,0,911,4,49.3,0,0
TXN-00000482,15.75,restaurant,0,3,5.0,0,1363,3,33.32,0,0
TXN-00000483,98.49,hardware,6,0,7.22,0,1549,2,11.97,0,0
TXN-00000484,609.7,education,9,6,19.24,1,979,7,27.32,1,0
TXN-00000485,167.53,online_retail,2,3,2.41,0,1660,1,57.86,0,0
TXN-00000486,163.34,online_retail,23,3,12.84,0,541,2,90.22,0,0
TXN-00000487,12.46,education,22,4,7.49,0,1061,1,59.26,0,0
TXN-00000488,86.04,clothing,17,2,41.55,0,111,2,23.0,0,1
TXN-00000489,7.97,clothing,4,6,7.65,0,1366,3,24.44,1,0
TXN-00000490,3.24,grocery,21,1,35.23,0,1825,4,15.8,0,0
TXN-00000491,33.33,hardware,23,2,0.4,0,613,2,24.28,0,0
TXN-00000492,175.17,grocery,4,3,15.14,0,800,2,83.26,0,0
TXN-00000493,7.37,entertainment,4,3,1.72,0,386,2,12.64,0,0
TXN-00000494,69.75,education,7,0,40.1,0,397,4,24.63,0,0
TXN-00000495,132.54,jewelry,8,5,34.28,0,3,5,40.04,1,1
TXN-00000496,24.28,education,1,2,4.35,0,701,4,54.88,0,0
TXN-00000497,5.43,online_retail,4,6,3.8,0,1865,1,23.08,1,1
TXN-00000498,59.17,pharmacy,12,2,5.12,0,1725,6,12.23,0,0
TXN-00000499,9.63,gas_station,13,0,18.54,0,589,3,10.48,0,0
TXN-00000500,10.28,grocery,9,1,3.26,0,1149,3,18.01,0,0
TXN-00000501,9.27,travel,10,2,2.42,0,1418,3,46.8,0,0
TXN-00000502,327.19,education,1,4,6.8,0,886,1,15.87,0,0
TXN-00000503,50.55,grocery,1,4,7.56,0,608,1,10.25,0,0
TXN-00000504,36.2,restaurant,17,3,7.66,0,97,4,7.15,0,0
TXN-00000505,20.31,online_retail,4,6,3.73,0,1766,2,12.87,1,0
TXN-00000506,27.32,clothing,17,5,0.1,0,837,1,39.97,1,0
TXN-00000507,40.44,electronics,15,4,6.14,0,1664,4,9.36,0,0
TXN-00000508,245.76,hardware,20,3,0.43,0,746,1,38.41,0,0
TXN-00000509,26.91,restaurant,21,1,0.1,0,1091,2,35.09,0,0
TXN-00000510,13.09,electronics,19,0,1.54,0,195,4,60.33,0,0
TXN-00000511,53.85,online_retail,23,6,1.65,0,1372,3,27.84,1,1
TXN-00000512,84.75,pharmacy,21,6,23.79,0,1601,3,21.1,1,0
TXN-00000513,46.83,clothing,3,3,10.21,0,1904,7,14.1,0,0
TXN-00000514,188.86,grocery,23,1,27.73,0,74,2,28.55,0,0
TXN-00000515,4.38,grocery,1,4,14.88,0,160,4,82.72,0,0
TXN-00000516,102.06,restaurant,21,5,3.92,0,486,0,39.17,1,0
TXN-00000517,3.55,hardware,2,2,15.6,0,1991,5,39.68,0,0
TXN-00000518,26.92,gas_station,2,6,30.84,0,1544,5,31.63,1,0
TXN-00000519,15.24,hardware,16,5,0.13,0,1660,1,16.34,1,0
TXN-00000520,52.43,entertainment,19,1,1.95,0,601,4,73.47,0,0
TXN-00000521,11.3,pharmacy,5,2,44.36,0,1051,3,15.04,0,0
TXN-00000522,23.7,hardware,11,0,10.25,0,397,5,2.0,0,0
TXN-00000523,723.71,hardware,20,0,8.14,1,48,4,312.28,0,1
TXN-00000524,41.86,pharmacy,17,6,9.57,0,1346,2,25.38,1,0
TXN-00000525,3.56,jewelry,3,0,11.35,0,332,2,41.39,0,1
TXN-00000526,93.89,pharmacy,23,2,0.56,0,985,2,61.49,0,0
TXN-00000527,44.09,travel,20,3,4.33,0,56,2,114.65,0,1
TXN-00000528,38.82,clothing,19,5,11.42,0,930,2,59.64,1,0
TXN-00000529,48.47,travel,6,4,3.83,0,529,4,101.01,0,0
TXN-00000530,11.08,jewelry,4,3,14.8,0,1638,0,60.34,0,1
TXN-00000531,53.01,entertainment,5,0,22.47,0,535,5,18.14,0,1
TXN-00000532,27.66,gas_station,1,3,6.61,0,1335,3,30.51,0,0
TXN-00000533,56.05,restaurant,1,2,12.26,1,1336,2,53.11,0,0
TXN-00000534,20.71,restaurant,6,2,20.18,0,1242,0,21.33,0,0
TXN-00000535,100.65,pharmacy,5,4,12.77,0,1511,5,78.01,0,1
TXN-00000536,31.69,travel,22,6,1.59,0,967,8,36.09,1,1
TXN-00000537,4.58,entertainment,15,6,22.56,0,1708,2,24.98,1,0
TXN-00000538,125.55,education,3,3,33.15,0,1646,6,119.09,0,0
TXN-00000539,24.98,jewelry,8,0,6.14,1,912,5,35.29,0,1
TXN-00000540,22.34,clothing,23,5,4.46,0,1057,1,25.59,1,0
TXN-00000541,78.25,grocery,20,5,1.16,1,451,4,35.22,1,0
TXN-00000542,24.75,clothing,7,6,16.84,0,1740,1,50.23,1,0
TXN-00000543,40.71,grocery,4,0,11.15,0,1621,1,10.0,0,0
TXN-00000544,44.45,restaurant,13,4,7.26,0,167,2,48.17,0,0
TXN-00000545,116.59,grocery,14,0,40.52,0,1214,1,20.79,0,0
TXN-00000546,11.09,pharmacy,4,3,24.42,0,1689,3,65.18,0,0
TXN-00000547,29.9,jewelry,6,1,11.52,0,1904,2,24.61,0,0
TXN-00000548,16.82,restaurant,16,1,2.31,0,684,1,43.1,0,0
TXN-00000549,65.49,online_retail,15,2,12.39,0,1450,2,19.08,0,0
TXN-00000550,5.68,clothing,3,5,10.97,0,192,7,21.1,1,0
TXN-00000551,4.62,travel,10,3,0.02,0,87,5,6.26,0,0
TXN-00000552,6.93,grocery,16,4,1.85,0,1961,4,77.63,0,0
TXN-00000553,23.06,education,12,2,32.25,0,1622,5,23.39,0,0
TXN-00000554,17.46,clothing,1,0,30.8,0,831,5,15.97,0,0
TXN-00000555,25.01,grocery,6,6,50.44,1,63,3,32.56,1,0
TXN-00000556,78.5,electronics,4,3,10.33,0,873,2,3.08,0,1
TXN-00000557,11.32,gas_station,10,3,12.79,0,868,3,45.69,0,0
TXN-00000558,291.33,jewelry,13,6,2.5,1,1280,2,54.21,1,0
TXN-00000559,109.75,gas_station,9,1,6.88,0,1666,4,69.69,0,0
TXN-00000560,23.85,jewelry,3,4,23.66,0,109,3,17.3,0,0
TXN-00000561,110.17,entertainment,14,5,2.06,0,52,3,20.72,1,1
TXN-00000562,40.61,jewelry,2,6,25.66,0,1677,7,52.6,1,0
TXN-00000563,17.86,clothing,6,3,6.11,0,1930,3,20.83,0,0
TXN-00000564,408.52,grocery,17,6,29.27,0,314,3,89.25,1,0
TXN-00000565,73.98,education,5,1,26.24,0,757,4,13.27,0,0
TXN-00000566,1.45,hardware,17,6,21.07,0,758,5,20.41,1,0
TXN-00000567,92.38,jewelry,17,3,10.59,0,990,4,11.15,0,0
TXN-00000568,39.02,hardware,11,3,2.79,0,697,2,13.2,0,0
TXN-00000569,15.71,restaurant,16,3,1.83,0,1762,2,19.48,0,0
TXN-00000570,14.97,clothing,11,3,39.91,0,1411,3,23.95,0,0
TXN-00000571,14.95,jewelry,3,3,1.85,0,1252,4,10.7,0,1
TXN-00000572,129.41,restaurant,0,0,1.52,0,1049,3,29.75,0,0
TXN-00000573,78.42,jewelry,22,3,4.07,0,1069,3,15.64,0,1
TXN-00000574,22.5,online_retail,1,6,7.01,0,46,2,33.07,1,1
TXN-00000575,63.07,travel,14,4,41.69,0,777,6,30.74,0,0
TXN-00000576,145.38,grocery,16,2,26.06,0,1521,4,9.02,0,0
TXN-00000577,107.37,education,5,1,23.67,0,1477,6,67.48,0,0
TXN-00000578,65.37,travel,2,0,20.55,0,91,3,11.75,0,1
TXN-00000579,6.38,pharmacy,21,6,24.4,1,509,4,77.59,1,1
TXN-00000580,24.58,online_retail,11,1,14.36,0,748,4,40.36,0,0
TXN-00000581,10.15,hardware,13,5,9.09,0,1572,3,15.43,1,0
TXN-00000582,26.4,grocery,23,1,0.39,0,897,3,25.22,0,0
TXN-00000583,21.85,jewelry,23,2,0.68,0,1409,1,17.11,0,0
TXN-00000584,14.99,online_retail,21,1,16.12,0,494,2,43.91,0,0
TXN-00000585,61.21,online_retail,20,2,31.81,1,481,3,24.34,0,1
TXN-00000586,24.44,jewelry,8,0,11.78,0,237,6,20.1,0,0
TXN-00000587,15.21,gas_station,14,1,3.1,0,887,5,22.73,0,1
TXN-00000588,71.46,hardware,20,2,5.54,0,1027,4,19.89,0,0
TXN-00000589,41.95,travel,0,5,13.39,0,229,3,39.92,1,1
TXN-00000590,146.5,electronics,6,2,1.99,0,1019,2,46.54,0,0
TXN-00000591,22.51,electronics,6,1,4.99,1,6,4,19.67,0,1
TXN-00000592,36.36,entertainment,13,1,7.25,0,1585,3,10.99,0,0
TXN-00000593,11.62,pharmacy,15,0,0.71,1,200,6,23.98,0,0
TXN-00000594,13.16,travel,18,1,7.48,0,849,2,49.13,0,0
TXN-00000595,480.95,grocery,4,6,7.08,0,1689,3,14.61,1,0
TXN-00000596,15.15,restaurant,10,4,30.71,0,1321,5,44.8,0,0
TXN-00000597,68.72,gas_station,21,6,20.51,0,1636,1,19.45,1,0
TXN-00000598,132.06,online_retail,14,3,2.02,0,1958,2,7.05,0,1
TXN-00000599,74.83,entertainment,20,6,12.78,0,623,6,14.5,1,1
TXN-00000600,70.37,grocery,9,2,2.65,0,70,5,10.93,0,1
TXN-00000601,7.46,gas_station,19,2,17.63,0,664,1,39.19,0,0
TXN-00000602,4.84,restaurant,12,5,22.57,1,911,4,14.62,1,0
TXN-00000603,52.45,hardware,5,6,10.13,0,88,5,19.21,1,0
TXN-00000604,43.27,hardware,11,6,5.33,0,1954,4,25.82,1,0
TXN-00000605,66.64,travel,15,0,3.01,0,1010,5,22.39,0,0
TXN-00000606,24.51,education,4,0,2.53,0,1111,5,44.63,0,0
TXN-00000607,64.28,clothing,4,4,11.96,0,572,3,6.5,0,0
TXN-00000608,18.74,education,22,2,0.94,0,980,1,57.82,0,0
TXN-00000609,350.81,clothing,11,4,17.61,0,1237,2,22.42,0,0
TXN-00000610,26.93,pharmacy,16,3,27.59,0,1981,1,172.05,0,0
TXN-00000611,63.92,electronics,22,2,13.22,0,1991,2,47.25,0,0
TXN-00000612,198.73,gas_station,2,2,6.02,0,435,3,16.9,0,0
TXN-00000613,103.5,travel,16,2,6.03,0,1134,2,18.63,0,0
TXN-00000614,200.3,education,1,6,6.05,0,1304,5,82.5,1,0
TXN-00000615,16.41,clothing,5,1,2.99,0,309,0,106.17,0,0
TXN-00000616,99.66,clothing,12,5,12.49,0,1391,8,37.34,1,0
TXN-00000617,22.91,pharmacy,14,4,47.16,0,1502,2,23.31,0,0
TXN-00000618,19.21,grocery,23,4,12.98,0,483,5,23.61,0,0
TXN-00000619,6.18,travel,13,2,15.56,0,1193,6,23.92,0,0
TXN-00000620,209.16,online_retail,6,6,8.47,0,1100,2,18.17,1,1
TXN-00000621,13.9,gas_station,12,5,18.39,0,347,4,22.23,1,0
TXN-00000622,74.09,clothing,18,0,19.8,0,1410,3,10.38,0,1
TXN-00000623,34.92,travel,1,6,13.09,0,256,7,17.82,1,0
TXN-00000624,24.93,grocery,21,5,19.58,1,909,0,32.4,1,0
TXN-00000625,174.12,entertainment,0,2,2.34,0,1436,1,40.68,0,0
TXN-00000626,1.36,travel,23,5,13.41,0,675,3,17.54,1,1
TXN-00000627,9.89,online_retail,5,3,7.53,0,248,4,15.35,0,1
TXN-00000628,72.34,restaurant,23,6,8.87,0,1924,3,12.17,1,0
TXN-00000629,33.16,grocery,9,2,3.23,0,1713,2,22.18,0,0
TXN-00000630,31.7,restaurant,19,6,8.8,0,1439,3,18.13,1,0
TXN-00000631,9.58,clothing,5,3,3.21,0,1986,6,40.62,0,0
TXN-00000632,75.34,electronics,11,4,8.92,0,1147,3,7.86,0,1
TXN-00000633,116.16,clothing,6,5,6.49,0,1144,0,28.91,1,0
TXN-00000634,87.85,jewelry,3,6,10.68,0,1915,5,15.66,1,1
TXN-00000635,39.0,online_retail,22,4,2.33,0,1737,3,43.17,0,0
TXN-00000636,31.51,education,10,0,48.07,0,619,2,35.32,0,0
TXN-00000637,47.48,electronics,2,5,22.77,0,1704,8,6.91,1,0
TXN-00000638,16.92,restaurant,3,6,10.35,0,1173,4,32.12,1,1
TXN-00000639,34.5,online_retail,13,1,43.65,0,1471,0,35.75,0,0
TXN-00000640,11.37,entertainment,7,3,15.56,0,518,1,18.78,0,0
TXN-00000641,5.78,online_retail,3,3,6.57,0,1318,4,27.09,0,0
TXN-00000642,16.11,restaurant,8,2,0.02,0,688,3,21.23,0,0
TXN-00000643,36.39,education,18,6,39.74,0,1317,1,8.72,1,0
TXN-00000644,131.67,online_retail,5,3,20.15,0,397,2,54.48,0,1
TXN-00000645,273.98,education,7,0,5.55,0,444,5,40.47,0,0
TXN-00000646,220.26,pharmacy,19,0,8.07,0,931,5,18.78,0,0
TXN-00000647,49.59,hardware,17,2,32.72,0,102,1,14.09,0,1
TXN-00000648,90.51,online_retail,15,2,8.37,0,1825,1,66.14,0,0
TXN-00000649,31.37,grocery,9,2,16.89,0,1313,2,21.98,0,0
TXN-00000650,50.09,electronics,19,6,6.88,0,234,3,28.66,1,0
TXN-00000651,21.5,grocery,1,4,2.45,0,1815,5,15.95,0,0
TXN-00000652,39.55,gas_station,9,3,4.76,0,560,2,34.36,0,0
TXN-00000653,91.03,gas_station,1,5,25.54,0,74,4,40.01,1,0
TXN-00000654,38.93,jewelry,8,2,6.92,0,1316,2,29.28,0,0
TXN-00000655,49.66,entertainment,21,1,8.54,0,109,2,23.0,0,1
TXN-00000656,18.43,travel,22,4,19.88,0,1151,2,32.15,0,0
TXN-00000657,44.82,pharmacy,21,2,6.33,0,1646,4,11.3,0,0
TXN-00000658,149.38,online_retail,13,4,2.85,0,292,3,16.13,0,1
TXN-00000659,155.69,gas_station,18,2,2.1,1,1099,2,11.45,0,0
TXN-00000660,5.07,education,21,3,7.08,0,780,3,21.19,0,0
TXN-00000661,37.98,grocery,23,5,36.61,0,1151,3,33.27,1,0
TXN-00000662,244.67,restaurant,21,4,5.22,0,923,2,10.0,0,0
TXN-00000663,6.86,travel,3,2,9.74,0,1199,3,19.21,0,1
TXN-00000664,13.97,restaurant,5,2,5.85,0,1832,2,34.36,0,0
TXN-00000665,69.35,travel,5,4,7.1,0,629,4,20.03,0,0
TXN-00000666,132.04,pharmacy,0,4,6.91,1,1812,1,17.86,0,0
TXN-00000667,16.0,education,19,2,4.91,0,707,3,20.16,0,0
TXN-00000668,36.07,gas_station,18,2,28.82,0,587,0,17.27,0,0
TXN-00000669,3.75,jewelry,23,1,1.04,0,1524,4,24.22,0,0
TXN-00000670,27.01,electronics,10,6,29.2,0,1065,5,10.7,1,0
TXN-00000671,35.78,grocery,20,3,2.84,1,1345,1,10.82,0,0
TXN-00000672,9.59,restaurant,5,4,16.16,0,1561,1,68.68,0,0
TXN-00000673,62.73,online_retail,8,5,6.17,0,1923,1,10.73,1,0
TXN-00000674,21.47,online_retail,23,3,18.97,0,1102,1,23.74,0,0
TXN-00000675,19.52,pharmacy,7,4,3.49,0,443,5,5.49,0,0
TXN-00000676,24.34,education,21,6,2.41,0,74,3,7.99,1,1
TXN-00000677,7.52,travel,21,4,0.15,0,57,2,50.71,0,0
TXN-00000678,33.83,grocery,3,4,41.53,0,1995,6,11.83,0,0
TXN-00000679,100.32,grocery,23,0,12.27,0,1969,3,38.07,0,0
TXN-00000680,42.44,grocery,17,0,4.14,0,1336,5,4.27,0,0
TXN-00000681,37.85,education,10,2,10.89,0,111,0,10.07,0,0
TXN-00000682,122.36,education,21,4,0.51,1,1154,4,32.16,0,0
TXN-00000683,16.61,pharmacy,16,0,0.1,0,508,3,35.03,0,0
TXN-00000684,90.71,gas_station,18,1,2.21,0,1587,5,3.67,0,0
TXN-00000685,104.92,jewelry,15,4,24.67,0,1023,4,8.45,0,0
TXN-00000686,7.29,electronics,23,4,23.42,0,1339,0,16.27,0,0
TXN-00000687,101.83,entertainment,8,2,0.28,0,737,2,12.92,0,0
TXN-00000688,13.1,gas_station,2,1,2.46,0,1155,4,7.37,0,0
TXN-00000689,52.09,grocery,10,2,9.07,0,1558,1,39.48,0,0
TXN-00000690,22.64,jewelry,10,2,14.94,1,393,3,20.97,0,0
TXN-00000691,20.59,clothing,15,5,7.89,0,876,4,42.44,1,0
TXN-00000692,74.01,entertainment,19,4,15.68,0,1821,5,16.55,0,0
TXN-00000693,15.15,grocery,21,4,0.23,0,241,3,21.03,0,0
TXN-00000694,32.24,hardware,17,0,15.81,0,755,1,59.94,0,0
TXN-00000695,78.17,hardware,10,3,15.68,0,401,4,24.26,0,0
TXN-00000696,20.6,education,20,4,5.34,0,1081,2,21.46,0,0
TXN-00000697,304.1,hardware,21,0,24.99,0,759,3,47.74,0,0
TXN-00000698,172.07,online_retail,22,6,1.83,0,62,3,21.08,1,1
TXN-00000699,113.71,pharmacy,10,4,18.72,0,1296,3,29.72,0,0
TXN-00000700,92.88,restaurant,23,3,2.29,0,1372,3,2.22,0,0
TXN-00000701,32.34,electronics,6,5,5.57,0,140,2,13.05,1,0
TXN-00000702,15.71,pharmacy,20,1,13.05,0,1162,2,29.01,0,0
TXN-00000703,114.81,hardware,0,4,57.72,0,255,1,14.87,0,0
TXN-00000704,13.47,hardware,0,6,16.48,0,87,2,36.7,1,0
TXN-00000705,12.87,restaurant,6,3,7.53,0,59,1,15.08,0,0
TXN-00000706,18.31,jewelry,15,0,29.49,0,1071,2,99.98,0,1
TXN-00000707,16.84,hardware,7,2,9.59,0,718,5,8.03,0,0
TXN-00000708,40.64,pharmacy,9,3,32.1,0,1746,1,41.23,0,0
TXN-00000709,23.31,pharmacy,9,5,20.68,0,1627,1,17.3,1,0
TXN-00000710,64.99,clothing,7,0,8.08,0,1115,2,40.36,0,0
TXN-00000711,8.14,education,4,5,21.32,0,726,4,29.34,1,0
TXN-00000712,3.24,online_retail,21,0,47.49,0,118,2,7.72,0,1
TXN-00000713,30.82,online_retail,16,6,9.11,0,1420,2,10.35,1,0
TXN-00000714,50.2,jewelry,12,4,7.38,0,29,9,62.63,0,0
